"","PRIMARY_SAMPLE_UNIT","YEAR","MONTH","DAY","STATION_NR","LAT_DEGREES","LON_DEGREES","DEPTH","UNDERWATER_VISIBILITY","MAPGRID_NR","HABITAT_CD","ZONE_NR","SUBREGION_NR","MPA_NR","SPECIES_NR","SPECIES_CD","LEN","NUM","TIME_SEEN","PROT","STRAT","REGION","DEPTH_CLASS","RUGOSITY_CLASS","NUM2"
"37827","034U",1999,6,10,1,24.9118334,-80.5158332,12.2,8,7478777,"SPGR_LR",4,10,0,123,"LAC MAXI",16,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"38284","035U",1999,6,10,2,24.9095001,-80.5224999,10.7,8,7467526,"SPGR_LR",4,10,0,123,"LAC MAXI",15,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"38319","035U",1999,6,10,1,24.9096667,-80.5223333,9.1,8,7467526,"SPGR_LR",4,10,0,123,"LAC MAXI",15,0.333,1,0,"FMLR","FLA KEYS",NA,NA,1
"38476","035U",1999,6,10,1,24.9096667,-80.5223333,9.1,8,7467526,"SPGR_LR",4,10,0,123,"LAC MAXI",14,0.333,1,0,"FMLR","FLA KEYS",NA,NA,1
"38487","035U",1999,6,10,1,24.9096667,-80.5223333,9.1,8,7467526,"SPGR_LR",4,10,0,123,"LAC MAXI",24,0.333,1,0,"FMLR","FLA KEYS",NA,NA,1
"38607","035U",1999,6,10,1,24.9096667,-80.5223333,9.1,8,7467526,"SPGR_LR",4,10,0,123,"LAC MAXI",16,0.333,1,0,"FMLR","FLA KEYS",NA,NA,1
"39378","036U",1999,6,15,1,24.4816667,-81.7095,6.9,8,5213539,"SPGR_HR",4,8,20,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"39640","036U",1999,6,15,2,24.4816667,-81.7056666,4.7,8,5221039,"SPGR_HR",4,8,20,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"40574","037U",1999,6,15,2,24.4798333,-81.7188333,4.4,8,5194788,"SPGR_HR",4,8,20,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"40616","037U",1999,6,15,1,24.4796667,-81.7188333,5.3,8,5194788,"SPGR_HR",4,8,20,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"41346","038U",1999,6,15,1,24.479377,-81.722855,12,8,5187288,"SPGR_LR",4,8,20,123,"LAC MAXI",0,0,1,1,"FMLR","FLA KEYS",NA,NA,0
"41374","038U",1999,6,15,1,24.479377,-81.722855,12,8,5187288,"SPGR_LR",4,8,20,123,"LAC MAXI",30,0.5,1,1,"FMLR","FLA KEYS",NA,NA,1
"41401","038U",1999,6,15,2,24.479377,-81.722855,11,8,5187288,"SPGR_LR",4,8,20,123,"LAC MAXI",0,0,1,1,"FMLR","FLA KEYS",NA,NA,0
"42017","039U",1999,6,15,1,24.475777,-81.726819,18,8,5179786,"SPGR_LR",4,8,20,123,"LAC MAXI",0,0,1,1,"FMLR","FLA KEYS",NA,NA,0
"42314","039U",1999,6,15,2,24.475777,-81.726819,18.7,8,5179786,"SPGR_LR",4,8,20,123,"LAC MAXI",0,0,1,1,"FMLR","FLA KEYS",NA,NA,0
"43074","040U",1999,6,15,2,24.4783333,-81.7148333,4.9,8,5202287,"SPGR_LR",4,8,20,123,"LAC MAXI",0,0,1,1,"FSLR","FLA KEYS",NA,NA,0
"43123","040U",1999,6,15,1,24.4783333,-81.7148333,4.9,8,5202287,"SPGR_LR",4,8,20,123,"LAC MAXI",0,0,1,1,"FSLR","FLA KEYS",NA,NA,0
"43722","041U",1999,6,15,2,24.4926667,-81.7036666,8.7,8,5224795,"ISOL_MR",3,8,20,123,"LAC MAXI",40,1,1,1,"OFPR","FLA KEYS",NA,NA,1
"43844","041U",1999,6,15,1,24.493,-81.7034999,11,8,5224795,"ISOL_MR",3,8,20,123,"LAC MAXI",19,1,1,1,"OFPR","FLA KEYS",NA,NA,1
"44410","042U",1999,6,16,2,24.5446667,-81.4088332,6.6,8,5783573,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"44613","042U",1999,6,16,1,24.5446667,-81.4088332,7.5,8,5783573,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"45232","043U",1999,6,16,1,24.5466667,-81.4014999,5.2,8,5798575,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"45272","043U",1999,6,16,2,24.5466667,-81.4014999,5.2,8,5798575,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"45919","044U",1999,6,16,1,24.5663334,-81.3911666,7.9,8,5817335,"ISOL_MR",3,8,17,123,"LAC MAXI",20,0.5,1,1,"OFPR","FLA KEYS",NA,NA,1
"46155","044U",1999,6,16,2,24.5663334,-81.3918332,7.3,8,5817335,"ISOL_MR",3,8,17,123,"LAC MAXI",-9,0,3,1,"OFPR","FLA KEYS",NA,NA,0
"46275","044U",1999,6,16,1,24.5663334,-81.3911666,7.9,8,5817335,"ISOL_MR",3,8,17,123,"LAC MAXI",14,0.5,1,1,"OFPR","FLA KEYS",NA,NA,1
"46695","044U",1999,6,16,2,24.5663334,-81.3918332,7.3,8,5817335,"ISOL_MR",3,8,17,123,"LAC MAXI",0,0,1,1,"OFPR","FLA KEYS",NA,NA,0
"47510","045U",1999,6,16,1,24.5673333,-81.3881666,7.5,8,5824836,"ISOL_MR",3,8,17,123,"LAC MAXI",0,0,1,1,"OFPR","FLA KEYS",NA,NA,0
"47622","045U",1999,6,16,2,24.5681667,-81.3888333,6.9,8,5824836,"ISOL_MR",3,8,17,123,"LAC MAXI",0,0,1,1,"OFPR","FLA KEYS",NA,NA,0
"48414","046U",1999,6,17,1,24.5551667,-81.4353332,5.9,8,5734829,"CONT_LR",4,8,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"48474","046U",1999,6,17,2,24.5550001,-81.4353332,6.4,8,5734829,"CONT_LR",4,8,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"49353","047U",1999,6,17,2,24.5235,-81.5158332,6.9,8,5581062,"SPGR_HR",4,8,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"49381","047U",1999,6,17,1,24.5233334,-81.5153333,6.3,8,5581062,"SPGR_HR",4,8,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"50257","048U",1999,6,17,2,24.5231667,-81.5194999,6.3,8,5573562,"SPGR_HR",4,8,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"50283","048U",1999,6,17,2,24.5231667,-81.5194999,6.3,8,5573562,"SPGR_HR",4,8,0,123,"LAC MAXI",-9,0.5,2,0,"HRRF","FLA KEYS",NA,NA,1
"50301","048U",1999,6,17,1,24.5231667,-81.5191666,4,8,5577312,"SPGR_HR",4,8,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"51135","049U",1999,6,17,2,24.5455001,-81.4074999,4.3,8,5787324,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"51195","049U",1999,6,17,1,24.5455001,-81.4074999,3.7,8,5787324,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"51954","050U",1999,6,17,1,24.5455001,-81.4074999,5.9,8,5787324,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"51955","050U",1999,6,17,2,24.5455001,-81.4074999,3.8,8,5787324,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"52881","051U",1999,6,17,1,24.5345,-81.4708333,5,8,5667318,"SPGR_LR",4,8,0,123,"LAC MAXI",15,0.5,1,0,"FSLR","FLA KEYS",NA,NA,1
"52909","051U",1999,6,17,2,24.534,-81.4703333,6.7,8,5667318,"SPGR_LR",4,8,0,123,"LAC MAXI",16,1,1,0,"FSLR","FLA KEYS",NA,NA,1
"52932","051U",1999,6,17,1,24.5345,-81.4708333,5,8,5667318,"SPGR_LR",4,8,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"53636","052U",1999,6,23,2,24.5455001,-81.4074999,3.2,8,5787324,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"53786","052U",1999,6,23,1,24.5455001,-81.4074999,4.9,8,5787324,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"54635","053U",1999,6,23,1,24.5455001,-81.4074999,6.9,8,5787324,"SPGR_HR",4,8,16,123,"LAC MAXI",40,0.5,1,1,"HRRF","FLA KEYS",NA,NA,1
"54679","053U",1999,6,23,2,24.5455001,-81.4074999,1.8,8,5787324,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"54694","053U",1999,6,23,1,24.5455001,-81.4074999,6.9,8,5787324,"SPGR_HR",4,8,16,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"55295","054U",1999,6,23,2,24.5523334,-81.3853332,5.9,8,5828578,"CONT_LR",4,8,0,123,"LAC MAXI",-9,0.5,2,0,"FMLR","FLA KEYS",NA,NA,1
"55415","054U",1999,6,23,2,24.5523334,-81.3853332,5.9,8,5828578,"CONT_LR",4,8,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"55536","054U",1999,6,23,1,24.5521667,-81.3849999,6.9,8,5832328,"CONT_LR",4,8,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"56187","055U",1999,6,23,2,24.5516667,-81.3826666,5.3,8,5836077,"SPGR_LR",4,8,0,123,"LAC MAXI",-9,0.5,2,0,"FSLR","FLA KEYS",NA,NA,1
"56387","055U",1999,6,23,1,24.5518333,-81.3824999,5,8,5836077,"SPGR_LR",4,8,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"56423","055U",1999,6,23,2,24.5516667,-81.3826666,5.3,8,5836077,"SPGR_LR",4,8,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"57289","056U",1999,6,23,1,24.556,-81.5276666,9.1,8,5558580,"ISOL_MR",2,8,0,123,"LAC MAXI",23,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"57317","056U",1999,6,23,1,24.556,-81.5276666,9.1,8,5558580,"ISOL_MR",2,8,0,123,"LAC MAXI",20,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"57332","056U",1999,6,23,2,24.5563334,-81.5276666,8.7,8,5558580,"ISOL_MR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"57982","057U",1999,6,23,1,24.5581667,-81.5209999,8.2,8,5573581,"ISOL_MR",2,8,0,123,"LAC MAXI",24,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"58089","057U",1999,6,23,1,24.5581667,-81.5209999,8.2,8,5573581,"ISOL_MR",2,8,0,123,"LAC MAXI",23,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"58090","057U",1999,6,23,1,24.5581667,-81.5209999,8.2,8,5573581,"ISOL_MR",2,8,0,123,"LAC MAXI",15,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"58137","057U",1999,6,23,2,24.5578334,-81.5209999,7.8,8,5573581,"ISOL_MR",2,8,0,123,"LAC MAXI",30,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"58149","057U",1999,6,23,2,24.5578334,-81.5209999,7.8,8,5573581,"ISOL_MR",2,8,0,123,"LAC MAXI",24,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"58205","057U",1999,6,23,2,24.5578334,-81.5209999,7.8,8,5573581,"ISOL_MR",2,8,0,123,"LAC MAXI",25,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"58240","057U",1999,6,23,1,24.5581667,-81.5209999,8.2,8,5573581,"ISOL_MR",2,8,0,123,"LAC MAXI",22,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"58950","058U",1999,6,23,1,24.616161,-81.391878,2.4,8,5817363,"ISOL_MR",1,8,18,123,"LAC MAXI",0,0,1,1,"INPR","FLA KEYS",NA,NA,0
"58976","058U",1999,6,23,2,24.616161,-81.391878,2.6,8,5817363,"ISOL_MR",1,8,18,123,"LAC MAXI",0,0,1,1,"INPR","FLA KEYS",NA,NA,0
"58988","058U",1999,6,23,1,24.616161,-81.391878,2.4,8,5817363,"ISOL_MR",1,8,18,123,"LAC MAXI",-9,0.5,2,1,"INPR","FLA KEYS",NA,NA,1
"59386","059U",1999,6,24,2,24.6253333,-81.1131666,6.9,8,6346118,"SPGR_HR",4,9,15,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"59843","059U",1999,6,24,1,24.6255,-81.1126666,6.9,8,6346118,"SPGR_HR",4,9,15,123,"LAC MAXI",23,0.5,1,1,"HRRF","FLA KEYS",NA,NA,1
"59990","059U",1999,6,24,1,24.6255,-81.1126666,6.9,8,6346118,"SPGR_HR",4,9,15,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"60225","060U",1999,6,24,1,24.6300001,-81.0919999,7.5,8,6387370,"SPGR_LR",4,9,0,123,"LAC MAXI",33,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"60307","060U",1999,6,24,1,24.6300001,-81.0919999,7.5,8,6387370,"SPGR_LR",4,9,0,123,"LAC MAXI",29,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"60335","060U",1999,6,24,1,24.6300001,-81.0919999,7.5,8,6387370,"SPGR_LR",4,9,0,123,"LAC MAXI",31,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"60428","060U",1999,6,24,1,24.6300001,-81.0919999,7.5,8,6387370,"SPGR_LR",4,9,0,123,"LAC MAXI",14,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"60548","060U",1999,6,24,2,24.6303334,-81.0926666,5.9,8,6387371,"SPGR_LR",4,9,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"61128","061U",1999,6,24,2,24.6453334,-81.0496666,7.8,8,6466129,"SPGR_LR",4,9,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"61154","061U",1999,6,24,2,24.6453334,-81.0496666,7.8,8,6466129,"SPGR_LR",4,9,0,123,"LAC MAXI",18,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"61170","061U",1999,6,24,1,24.6458333,-81.0504999,7.8,8,6466129,"SPGR_LR",4,9,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"61369","061U",1999,6,24,2,24.6453334,-81.0496666,7.8,8,6466129,"SPGR_LR",4,9,0,123,"LAC MAXI",20,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"61400","061U",1999,6,24,1,24.6458333,-81.0504999,7.8,8,6466129,"SPGR_LR",4,9,0,123,"LAC MAXI",-9,0.5,2,0,"FMLR","FLA KEYS",NA,NA,1
"61614","061U",1999,6,24,2,24.6453334,-81.0496666,7.8,8,6466129,"SPGR_LR",4,9,0,123,"LAC MAXI",36,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"62221","062U",1999,6,24,1,24.6486667,-81.0309999,11,8,6503631,"SPGR_LR",4,9,0,123,"LAC MAXI",15,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"62301","062U",1999,6,24,2,24.6501667,-81.0328332,9.1,8,6499882,"SPGR_LR",4,9,0,123,"LAC MAXI",37,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"62302","062U",1999,6,24,1,24.6486667,-81.0309999,11,8,6503631,"SPGR_LR",4,9,0,123,"LAC MAXI",23,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"62425","062U",1999,6,24,2,24.6501667,-81.0328332,9.1,8,6499882,"SPGR_LR",4,9,0,123,"LAC MAXI",24,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"62920","063U",1999,6,24,2,24.6673333,-81.0678332,5.5,8,6432391,"ISOL_MR",2,9,0,123,"LAC MAXI",-9,0.5,2,0,"MCPR","FLA KEYS",NA,NA,1
"62923","063U",1999,6,24,2,24.6673333,-81.0678332,5.5,8,6432391,"ISOL_MR",2,9,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"63113","063U",1999,6,24,1,24.6676667,-81.0669999,6.9,8,6436141,"ISOL_MR",2,9,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"63276","063U",1999,6,24,1,24.6676667,-81.0669999,6.9,8,6436141,"ISOL_MR",2,9,0,123,"LAC MAXI",-9,0.5,2,0,"MCPR","FLA KEYS",NA,NA,1
"63966","064U",1999,6,24,2,24.668,-81.0689999,5.3,8,6432391,"ISOL_MR",2,9,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"64168","064U",1999,6,24,1,24.6683334,-81.0694999,4,8,6428642,"ISOL_MR",2,9,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"65023","065U",1999,7,21,2,25.0737667,-80.3904499,2.4,8,7715117,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"65065","065U",1999,7,21,1,25.0731167,-80.3906499,2.1,8,7715116,"ISOL_MR",2,11,0,123,"LAC MAXI",25,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"65175","065U",1999,7,21,1,25.0731167,-80.3906499,2.1,8,7715116,"ISOL_MR",2,11,0,123,"LAC MAXI",30,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"65604","066U",1999,7,21,2,25.0745,-80.3804332,2,8,7733867,"ISOL_MR",2,11,0,123,"LAC MAXI",34,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"65631","066U",1999,7,21,1,25.0742167,-80.3829166,1.7,8,7730117,"ISOL_MR",2,11,0,123,"LAC MAXI",25,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"65712","066U",1999,7,21,1,25.0742167,-80.3829166,1.7,8,7730117,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"65961","066U",1999,7,21,1,25.0742167,-80.3829166,1.7,8,7730117,"ISOL_MR",2,11,0,123,"LAC MAXI",35,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"65975","066U",1999,7,21,2,25.0745,-80.3804332,2,8,7733867,"ISOL_MR",2,11,0,123,"LAC MAXI",32,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"66607","067U",1999,7,21,2,25.1035,-80.3444499,2.3,8,7801383,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"66648","067U",1999,7,21,1,25.1039,-80.3457333,2.7,8,7797634,"ISOL_MR",2,11,0,123,"LAC MAXI",26,1.25,1,0,"MCPR","FLA KEYS",NA,NA,2
"66728","067U",1999,7,21,1,25.1039,-80.3457333,2.7,8,7797634,"ISOL_MR",2,11,0,123,"LAC MAXI",40,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"66743","067U",1999,7,21,1,25.1039,-80.3457333,2.7,8,7797634,"ISOL_MR",2,11,0,123,"LAC MAXI",3,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"66746","067U",1999,7,21,1,25.1039,-80.3457333,2.7,8,7797634,"ISOL_MR",2,11,0,123,"LAC MAXI",33,0.125,1,0,"MCPR","FLA KEYS",NA,NA,1
"66747","067U",1999,7,21,1,25.1039,-80.3457333,2.7,8,7797634,"ISOL_MR",2,11,0,123,"LAC MAXI",20.5,0.125,1,0,"MCPR","FLA KEYS",NA,NA,1
"66785","067U",1999,7,21,1,25.1039,-80.3457333,2.7,8,7797634,"ISOL_MR",2,11,0,123,"LAC MAXI",15,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"67145","068U",1999,7,21,1,25.1159833,-80.3414332,3.7,8,7805140,"ISOL_MR",2,11,0,123,"LAC MAXI",30,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"67186","068U",1999,7,21,1,25.1159833,-80.3414332,3.7,8,7805140,"ISOL_MR",2,11,0,123,"LAC MAXI",29,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"67337","068U",1999,7,21,1,25.1159833,-80.3414332,3.7,8,7805140,"ISOL_MR",2,11,0,123,"LAC MAXI",26,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"67379","068U",1999,7,21,2,25.1167333,-80.3411166,2.9,8,7808891,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"67418","068U",1999,7,21,1,25.1159833,-80.3414332,3.7,8,7805140,"ISOL_MR",2,11,0,123,"LAC MAXI",20,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"67816","068U",1999,7,21,2,25.1167333,-80.3411166,2.9,8,7808891,"ISOL_MR",2,11,0,123,"LAC MAXI",31,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"68410","069U",1999,7,21,2,25.1253,-80.3347499,3.8,8,7820145,"ISOL_MR",2,11,0,123,"LAC MAXI",20,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"68691","069U",1999,7,21,1,25.1261667,-80.3359499,3.1,8,7816396,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"68719","069U",1999,7,21,2,25.1253,-80.3347499,3.8,8,7820145,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"69221","070U",1999,7,21,2,25.1348833,-80.3298166,3,8,7827651,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"69467","070U",1999,7,21,1,25.1368333,-80.3318166,3.2,8,7823902,"ISOL_MR",2,11,0,123,"LAC MAXI",30,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"69512","070U",1999,7,21,1,25.1368333,-80.3318166,3.2,8,7823902,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"69795","071U",1999,7,21,2,25.1434833,-80.3591999,2.3,8,7771405,"ISOL_MR",1,11,0,123,"LAC MAXI",23,0.5,1,0,"INPR","FLA KEYS",NA,NA,1
"70035","071U",1999,7,21,2,25.1434833,-80.3591999,2.3,8,7771405,"ISOL_MR",1,11,0,123,"LAC MAXI",17,0.5,1,0,"INPR","FLA KEYS",NA,NA,1
"70115","071U",1999,7,21,2,25.1434833,-80.3591999,2.3,8,7771405,"ISOL_MR",1,11,0,123,"LAC MAXI",22,1,1,0,"INPR","FLA KEYS",NA,NA,1
"70118","071U",1999,7,21,2,25.1434833,-80.3591999,2.3,8,7771405,"ISOL_MR",1,11,0,123,"LAC MAXI",18,0.5,1,0,"INPR","FLA KEYS",NA,NA,1
"70156","071U",1999,7,21,1,25.1483333,-80.3613166,2.1,8,7767658,"ISOL_MR",1,11,0,123,"LAC MAXI",25,0.5,1,0,"INPR","FLA KEYS",NA,NA,1
"70195","071U",1999,7,21,2,25.1434833,-80.3591999,2.3,8,7771405,"ISOL_MR",1,11,0,123,"LAC MAXI",20,0.5,1,0,"INPR","FLA KEYS",NA,NA,1
"70359","071U",1999,7,21,1,25.1483333,-80.3613166,2.1,8,7767658,"ISOL_MR",1,11,0,123,"LAC MAXI",0,0,1,0,"INPR","FLA KEYS",NA,NA,0
"70662","072U",1999,7,22,2,25.1781167,-80.2656999,2.9,8,7947675,"CONT_LR",4,11,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"70676","072U",1999,7,22,1,25.17745,-80.2660166,2.4,8,7947674,"CONT_LR",4,11,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"71446","073U",1999,7,22,2,25.19045,-80.2428666,3.4,8,7992682,"CONT_LR",4,11,0,123,"LAC MAXI",26,0.5,1,0,"FSLR","FLA KEYS",NA,NA,1
"71527","073U",1999,7,22,2,25.19045,-80.2428666,3.4,8,7992682,"CONT_LR",4,11,0,123,"LAC MAXI",23,0.5,1,0,"FSLR","FLA KEYS",NA,NA,1
"71547","073U",1999,7,22,2,25.19045,-80.2428666,3.4,8,7992682,"CONT_LR",4,11,0,123,"LAC MAXI",30,1,1,0,"FSLR","FLA KEYS",NA,NA,1
"71571","073U",1999,7,22,2,25.19045,-80.2428666,3.4,8,7992682,"CONT_LR",4,11,0,123,"LAC MAXI",36,0.5,1,0,"FSLR","FLA KEYS",NA,NA,1
"71610","073U",1999,7,22,1,25.19015,-80.2426332,3.7,8,7992682,"CONT_LR",4,11,0,123,"LAC MAXI",35,1,1,0,"FSLR","FLA KEYS",NA,NA,1
"71704","073U",1999,7,22,1,25.19015,-80.2426332,3.7,8,7992682,"CONT_LR",4,11,0,123,"LAC MAXI",20,1,1,0,"FSLR","FLA KEYS",NA,NA,1
"72521","074U",1999,7,22,2,25.22055,-80.2581332,2,8,7962698,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"72613","074U",1999,7,22,2,25.22055,-80.2581332,2,8,7962698,"ISOL_MR",2,11,0,123,"LAC MAXI",30,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"72642","074U",1999,7,22,1,25.22025,-80.2580166,1.5,8,7962698,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"73463","075U",1999,7,22,2,25.2202,-80.2752999,1.5,8,7928948,"ISOL_MR",2,11,0,123,"LAC MAXI",16,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"73464","075U",1999,7,22,2,25.2202,-80.2752999,1.5,8,7928948,"ISOL_MR",2,11,0,123,"LAC MAXI",14,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"73747","075U",1999,7,22,2,25.2202,-80.2752999,1.5,8,7928948,"ISOL_MR",2,11,0,123,"LAC MAXI",20,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"73787","075U",1999,7,22,1,25.22075,-80.2746332,1.5,8,7932698,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"74312","076U",1999,7,22,2,25.2145,-80.3265332,1.5,8,7835195,"ISOL_MR",1,11,0,123,"LAC MAXI",0,0,1,0,"INPR","FLA KEYS",NA,NA,0
"74314","076U",1999,7,22,1,25.2178167,-80.3305666,2.4,8,7827697,"ISOL_MR",1,11,0,123,"LAC MAXI",22,1,1,0,"INPR","FLA KEYS",NA,NA,1
"74922","077U",1999,7,22,1,25.2089167,-80.3244666,2.1,8,7838942,"ISOL_MR",1,11,0,123,"LAC MAXI",25,1,1,0,"INPR","FLA KEYS",NA,NA,1
"74925","077U",1999,7,22,2,25.2110667,-80.3240833,2,8,7838943,"ISOL_MR",1,11,0,123,"LAC MAXI",-9,0.5,2,0,"INPR","FLA KEYS",NA,NA,1
